eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
121.86,6.88,105.96,4.4,556,0.009270809,0.1295573,2.1808734,-0.015069191,0.20983623,0.634469598531723,65,16640,1953.0888250805438,1064960
117.96,6.42,113.58,5.48,508,0.010185012,0.14420573,2.195113,-0.018183516,0.20368499,0.657849133014679,66,16896,1985.299437791109,1081344
121.15,7.04,109.74,4.92,528,0.010675899,0.15588379,2.181248,-0.015903933,0.2006334,0.6467047035694122,67,17152,2016.3136917985976,1097728
128.91,6.69,117.27,5.63,525,0.008445819,0.11578369,2.1982472,-0.014521738,0.19594048,0.6590372025966644,68,17408,2047.4943126104772,1114112
126.71,6.89,121.81,5.65,529,0.0095614325,0.13153076,2.1960278,-0.020494958,0.17540662,0.640639990568161,69,17664,2078.4132608622313,1130496
126.91,6.94,107.22,4.42,535,0.010438685,0.14921062,2.197225,-0.019073557,0.18518887,0.6431606113910675,70,17920,2109.0113723538816,1146880
122.64,7.14,117.83,5.59,558,0.011522374,0.16259766,2.1877575,-0.019381983,0.18388213,0.6440761685371399,71,18176,2138.3507816642523,1163264
119.18,6.33,122.59,5.8,549,0.0122216465,0.18141682,2.1667655,-0.013743784,0.17458315,0.6951266527175903,72,18432,2168.187624949962,1179648
127.18,6.51,116.67,5.21,530,0.010766094,0.15513103,2.1640894,-0.019969665,0.1721621,0.6662027537822723,73,18688,2199.049498450011,1196032
132.16,7.15,120.97,6.08,555,0.009459681,0.1319987,2.1798558,-0.01957257,0.17205656,0.6741392016410828,74,18944,2228.554501518607,1212416
120.82,6.35,130.0,5.87,552,0.011188923,0.15824382,2.1688516,-0.021574512,0.16644764,0.722880095243454,75,19200,2258.2114302664995,1228800
126.74,6.38,121.31,5.65,575,0.0113,0.16422527,2.165451,-0.019255422,0.19697662,0.694506049156189,76,19456,2286.6978623233736,1245184
131.81,7.22,113.17,5.07,553,0.010870443,0.15228271,2.151846,-0.020117128,0.19955094,0.6619133055210114,77,19712,2316.2742343731225,1261568
127.58,7.64,115.88,5.01,567,0.01254569,0.17779541,2.134406,-0.023056788,0.20222844,0.6653494238853455,78,19968,2345.1229937523603,1277952
122.54,6.92,121.48,5.7,525,0.011505396,0.16381836,2.1428854,-0.022712693,0.18027014,0.684543251991272,79,20224,2376.322847917676,1294336
136.49,7.3,112.06,5.22,548,0.011255261,0.15887451,2.1710634,-0.021582616,0.16923499,0.7298032343387604,80,20480,2406.183515921235,1310720
124.53,7.06,112.77,5.33,535,0.011552964,0.16200764,2.172757,-0.019596195,0.18136664,0.680390477180481,81,20736,2436.7803995236754,1327104
137.04,7.42,121.6,5.46,552,0.011196017,0.15987141,2.1474872,-0.021831388,0.15724622,0.7226916253566742,82,20992,2466.428755734116,1343488
130.96,6.67,122.53,5.27,596,0.012707215,0.17936198,2.147814,-0.02420132,0.15458594,0.7097373604774475,83,21248,2493.89346588403,1359872
134.74,7.22,121.07,5.51,564,0.012130073,0.16973877,2.1476958,-0.019432234,0.17490833,0.6929794549942017,84,21504,2522.9180369339883,1376256
129.61,7.13,113.79,5.76,539,0.012286267,0.17533366,2.1543486,-0.017238887,0.18385218,0.6840780973434448,85,21760,2553.312565844506,1392640
137.78,7.6,113.21,5.46,584,0.011549059,0.16320801,2.1490724,-0.02076591,0.17601317,0.715094119310379,86,22016,2581.3251162692904,1409024
137.27,8.05,111.93,5.23,543,0.011621061,0.1607259,2.122071,-0.02484144,0.19335079,0.7201286256313324,87,22272,2611.4507648050785,1425408
127.65,7.86,130.06,6.95,552,0.010737389,0.15230305,2.0965712,-0.022056738,0.1849237,0.7054958641529083,88,22528,2641.083596870303,1441792
124.37,6.76,123.21,5.74,569,0.012336488,0.17081706,2.1082675,-0.024811141,0.18774797,0.7219053208827972,89,22784,2669.870461665094,1458176
131.75,8.11,113.51,4.61,578,0.010730297,0.14931233,2.0672576,-0.019633325,0.23168355,0.6682972311973572,90,23040,2698.182074870914,1474560
138.95,7.92,126.29,6.34,550,0.010922818,0.1529134,2.0902913,-0.023779718,0.18589014,0.6788976192474365,91,23296,2727.958929333836,1490944
131.33,7.58,119.76,5.76,545,0.01105339,0.1573283,2.1070087,-0.021922758,0.18171428,0.6762133240699768,92,23552,2758.008132852614,1507328
129.76,7.32,121.18,6.04,556,0.012110063,0.17071533,2.1125069,-0.025665147,0.18417315,0.6998670101165771,93,23808,2787.4484135583043,1523712
136.4,7.65,117.93,5.66,543,0.010045801,0.13704427,2.1005092,-0.023926375,0.1764975,0.6984547078609467,94,24064,2817.622063867748,1540096
139.73,7.68,126.6,6.39,556,0.012547295,0.1751302,2.1451125,-0.022595981,0.19611192,0.6518620252609253,95,24320,2847.0771571025252,1556480
143.4,8.19,131.61,6.84,528,0.012943238,0.18701172,2.1274397,-0.022573797,0.1901498,0.6534462571144104,96,24576,2878.1007579900324,1572864
129.58,7.28,127.68,6.05,500,0.010425508,0.14674886,2.1059282,-0.023297979,0.169354,0.7095070481300354,97,24832,2910.834932554513,1589248
144.8,7.69,125.05,6.83,570,0.012399054,0.17580159,2.121705,-0.022606926,0.17007478,0.7038353383541107,98,25088,2939.56732448563,1605632
130.02,6.88,122.82,5.89,560,0.012298747,0.17523193,2.1165247,-0.02607891,0.17631023,0.6960575878620148,99,25344,2968.816377826035,1622016
140.53,8.49,122.77,5.89,560,0.012155741,0.17152913,2.0986314,-0.023524107,0.17231043,0.6836861371994019,100,25600,2998.047785885632,1638400
132.2,7.05,121.87,5.52,524,0.0127350455,0.17873128,2.0810432,-0.024971453,0.1960845,0.702429860830307,101,25856,3029.2687950246036,1654784
146.99,8.23,135.23,6.75,526,0.012368522,0.17637126,2.0724716,-0.027667621,0.19235323,0.6695510745048523,102,26112,3060.3997082300484,1671168
132.34,6.84,118.86,5.61,569,0.012457239,0.17712402,2.0921242,-0.022047885,0.18897127,0.7106928527355194,103,26368,3089.1786911711097,1687552
130.38,7.67,119.15,5.67,561,0.013294589,0.1786906,2.077999,-0.025192836,0.18959689,0.7165616154670715,104,26624,3118.3661400303245,1703936
144.14,8.3,132.92,6.54,539,0.011287385,0.15848796,2.1105552,-0.021818588,0.18209183,0.7099574208259583,105,26880,3148.724002752453,1720320
130.44,7.31,123.2,5.92,518,0.0109553225,0.15334065,2.1011279,-0.024866126,0.20598672,0.7022608518600464,106,27136,3180.3184196427464,1736704
131.81,7.17,122.35,5.55,529,0.011730011,0.1659139,2.0909207,-0.025179407,0.1785747,0.7515419870615005,107,27392,3211.288735240698,1753088
150.6,8.77,120.2,5.51,547,0.013026082,0.17901611,2.0951688,-0.024878567,0.1799227,0.7204474806785583,108,27648,3241.223897896707,1769472
137.36,7.79,138.07,7.08,601,0.013192914,0.18607585,2.0642564,-0.026910774,0.17845167,0.7161357402801514,109,27904,3268.462806727737,1785856
141.91,7.24,115.75,5.42,518,0.0125790415,0.17612712,2.0817792,-0.025122067,0.18675257,0.7087904810905457,110,28160,3300.0886858962476,1802240
135.59,7.74,123.58,5.46,531,0.013110169,0.18328857,2.0869539,-0.026524536,0.16250871,0.7300516963005066,111,28416,3330.90974104777,1818624
149.92,8.86,125.0,5.9,562,0.013769879,0.18943278,2.0759275,-0.026096547,0.17899585,0.7115669846534729,112,28672,3360.0445160381496,1835008
138.44,8.1,113.28,5.09,553,0.013355701,0.17993164,2.0691383,-0.027656557,0.17729731,0.7182334959506989,113,28928,3389.6258749105036,1851392
138.19,8.18,134.13,6.83,581,0.013456707,0.18277995,2.0348363,-0.02709048,0.19724344,0.6987553536891937,114,29184,3417.8025119304657,1867776
145.42,8.45,122.6,5.78,531,0.012695555,0.17700195,2.0454283,-0.025987355,0.18838452,0.7002540230751038,115,29440,3448.6166724413633,1884160
148.63,8.85,122.16,5.96,534,0.012682567,0.17537434,2.0103786,-0.029179236,0.17249785,0.7244061529636383,116,29696,3479.2604732885957,1900544
140.21,8.65,124.83,6.06,563,0.013620536,0.18387859,2.0153887,-0.024396792,0.18810332,0.7274001240730286,117,29952,3508.3355978876352,1916928
140.15,8.16,132.13,6.57,532,0.014852759,0.20454915,2.0293443,-0.026028007,0.17243843,0.7085215747356415,118,30208,3539.1249919831753,1933312
145.17,8.85,130.73,7.08,547,0.011961039,0.17248535,2.0400512,-0.02034229,0.19366305,0.6778325736522675,119,30464,3569.049161121249,1949696
139.81,8.1,127.84,6.76,544,0.011576011,0.15775554,2.0372891,-0.02087936,0.18184544,0.7165456712245941,120,30720,3599.161403272301,1966080
153.23,8.86,117.26,5.59,592,0.014117061,0.19099934,2.0186741,-0.027353093,0.17340101,0.7122942507266998,121,30976,3626.817257169634,1982464
166.32,9.48,127.75,6.58,540,0.011065208,0.1574707,2.0414069,-0.024458876,0.17918508,0.6888881325721741,122,31232,3657.1156756691635,1998848
144.53,8.51,126.94,6.46,540,0.012831361,0.18182373,2.0259645,-0.026022984,0.17553289,0.7033329010009766,123,31488,3687.455207042396,2015232
150.83,8.88,122.71,5.97,573,0.014339212,0.19624837,2.0024283,-0.028054707,0.20051695,0.6727133989334106,124,31744,3716.030081104487,2031616
153.55,8.95,125.49,6.23,542,0.015165788,0.20395915,1.9912872,-0.026279615,0.187427,0.6954688131809235,125,32000,3746.387485202402,2048000
158.39,9.49,124.04,6.3,544,0.015238074,0.20428467,1.9640528,-0.027794039,0.18756248,0.691559374332428,126,32256,3776.455464243889,2064384
158.3,9.33,124.37,5.85,563,0.014642832,0.19156902,1.9617957,-0.025591396,0.20584442,0.7091241180896759,127,32512,3805.513209030032,2080768
145.61,7.9,121.33,5.6,544,0.01675514,0.2201945,1.9404993,-0.026634144,0.19685297,0.7022587060928345,128,32768,3835.600112784654,2097152
147.94,8.75,116.64,5.0,557,0.015686216,0.2062378,1.9337053,-0.027964083,0.18923922,0.7298800945281982,129,33024,3864.9871232174337,2113536
161.82,10.3,134.37,6.85,576,0.0140916435,0.19370525,1.9362618,-0.026234852,0.20328845,0.6991653442382812,130,33280,3893.3923892900348,2129920
147.22,9.07,128.27,6.46,530,0.016382428,0.21490479,1.9392518,-0.029486462,0.21733463,0.7137198150157928,131,33536,3924.277295116335,2146304
143.52,9.18,124.71,5.64,563,0.0146248005,0.19704182,1.8958349,-0.026578924,0.18835317,0.7513827681541443,132,33792,3953.3609399348497,2162688
148.06,9.24,125.0,5.96,552,0.015781442,0.21010335,1.8840246,-0.025319332,0.20145123,0.7323604226112366,133,34048,3983.005008559674,2179072
151.37,10.09,120.03,5.15,551,0.017976584,0.22857666,1.8822211,-0.027783668,0.20289971,0.7674405425786972,134,34304,4012.6897463984787,2195456
159.93,9.88,125.29,6.13,538,0.015205835,0.1954956,1.8903551,-0.02399345,0.21683627,0.7269603312015533,135,34560,4043.124442949891,2211840
141.36,8.14,131.24,6.97,533,0.013334776,0.171875,1.8448352,-0.024901832,0.21258086,0.7586898058652878,136,34816,4073.835954297334,2228224
156.82,9.33,133.32,7.6,517,0.017628266,0.21789551,1.8537751,-0.029632287,0.23143919,0.712911456823349,137,35072,4105.525905109942,2244608
144.42,8.44,133.55,7.2,577,0.01638381,0.20880127,1.8584509,-0.026882356,0.20389147,0.738953560590744,138,35328,4133.8836531974375,2260992
165.38,9.76,130.65,6.92,607,0.016221536,0.20963542,1.8428334,-0.028128656,0.20319445,0.7504337579011917,139,35584,4160.843266967684,2277376
158.01,10.07,125.51,6.26,558,0.014735456,0.1942749,1.8806185,-0.02534879,0.20099407,0.7211774587631226,140,35840,4190.1683913990855,2293760
159.51,9.44,125.12,6.53,506,0.016787639,0.22045898,1.8881726,-0.028746314,0.19033432,0.7409133315086365,141,36096,4222.514176767319,2310144
159.86,9.2,113.53,5.2,530,0.016741185,0.21246338,1.8647423,-0.029040113,0.19083709,0.7443844974040985,142,36352,4253.3989873714745,2326528
165.22,10.02,126.4,5.93,540,0.016798476,0.21044922,1.9420041,-0.029732926,0.19510256,0.7087628841400146,143,36608,4283.736125621945,2342912
156.86,8.96,130.82,6.05,529,0.016866546,0.21299236,1.8979238,-0.031817522,0.18487851,0.7229688763618469,144,36864,4314.651477232575,2359296
156.46,10.05,131.03,5.94,545,0.015564192,0.20902507,1.8878115,-0.02768972,0.20666641,0.7215613424777985,145,37120,4344.662016868591,2375680
145.46,8.74,117.7,5.84,572,0.016526023,0.21663411,1.8781787,-0.026270354,0.20328277,0.7609480768442154,146,37376,4373.297647960484,2392064
168.82,10.73,120.25,6.51,563,0.017659178,0.22507732,1.8636231,-0.025452346,0.20407228,0.7215156555175781,147,37632,4402.389484502375,2408448
152.37,8.91,119.81,6.41,540,0.015468717,0.20277913,1.864101,-0.028187418,0.20992364,0.7236785590648651,148,37888,4432.695682242513,2424832
164.45,10.52,145.78,7.9,548,0.015078604,0.20281982,1.8782204,-0.029741846,0.19157691,0.740244060754776,149,38144,4462.576222430915,2441216
152.11,8.91,125.21,6.46,550,0.017729398,0.22318523,1.8730837,-0.029738903,0.1983713,0.7629016041755676,150,38400,4492.315198797733,2457600
146.44,8.81,135.12,8.04,562,0.013928636,0.18629964,1.8967309,-0.02807966,0.21411799,0.7044114768505096,151,38656,4521.450494084507,2473984
147.31,8.97,135.32,7.27,556,0.015361567,0.19816081,1.8696347,-0.030781424,0.20382287,0.7696703374385834,152,38912,4550.90387544781,2490368
160.68,10.25,134.85,7.35,530,0.012305849,0.16638184,1.8719214,-0.02216273,0.24506575,0.7418659627437592,153,39168,4581.773969270289,2506752
159.51,10.4,123.94,6.2,588,0.011680103,0.15246582,1.8624324,-0.020173261,0.23344831,0.7408842742443085,154,39424,4609.591951534152,2523136
148.39,9.15,136.27,7.02,567,0.011346565,0.1529948,1.8972582,-0.026888372,0.22088338,0.759943500161171,155,39680,4638.475198708475,2539520
155.69,9.46,130.87,6.95,532,0.016600555,0.20688884,1.8862599,-0.029582486,0.21053016,0.7336840927600861,156,39936,4669.240572229028,2555904
152.94,9.34,134.81,6.5,561,0.015883239,0.20719402,1.892817,-0.026882978,0.22609949,0.7402568161487579,157,40192,4698.433933477849,2572288
155.28,9.6,130.55,6.92,598,0.016749954,0.21354167,1.8456942,-0.031286318,0.2286746,0.7448386251926422,158,40448,4725.804598141462,2588672
147.56,10.03,138.63,7.69,582,0.015058455,0.20029704,1.8515797,-0.027615452,0.24211349,0.7361039519309998,159,40704,4753.924120806158,2605056
158.83,10.69,139.51,6.75,546,0.018461632,0.2331136,1.8593234,-0.02811976,0.20870404,0.7505230754613876,160,40960,4783.929673988372,2621440
158.45,10.26,127.85,6.72,568,0.015111449,0.19750977,1.8550134,-0.026928125,0.26137134,0.6924611926078796,161,41216,4812.768852870911,2637824
149.61,9.56,121.44,5.86,551,0.016359642,0.21718343,1.8681597,-0.026335819,0.23937865,0.7392436265945435,162,41472,4842.457861613482,2654208
160.77,10.1,131.27,6.83,564,0.016189678,0.21596272,1.8930435,-0.029327953,0.22261767,0.7548439204692841,163,41728,4871.471176721156,2670592
159.19,10.55,135.12,6.7,567,0.016121367,0.21000163,1.854827,-0.026816515,0.2538196,0.7218342423439026,164,41984,4900.3541853278875,2686976
153.38,10.5,128.61,6.39,529,0.014588793,0.19679768,1.894241,-0.02906896,0.24180645,0.7411110401153564,165,42240,4931.305647049099,2703360
153.36,10.3,128.32,6.79,571,0.017568124,0.22845459,1.8627204,-0.026144408,0.23911506,0.7411779761314392,166,42496,4959.95562228933,2719744
153.45,9.98,125.34,6.37,565,0.015291427,0.19718425,1.8521633,-0.029394666,0.2429664,0.7649121582508087,167,42752,4988.906619802117,2736128
152.32,10.36,126.05,7.23,551,0.015449823,0.19787598,1.8332009,-0.028398441,0.2699289,0.7073014974594116,168,43008,5018.5907314792275,2752512
161.54,10.61,135.25,6.88,572,0.015778443,0.20314534,1.8478471,-0.027358621,0.23161685,0.7790895253419876,169,43264,5047.210155390203,2768896
150.3,9.92,134.89,7.62,531,0.013954446,0.17909749,1.7900063,-0.026479378,0.2841763,0.7587667852640152,170,43520,5078.0616758950055,2785280
159.18,10.58,122.68,6.44,579,0.0108740805,0.14801025,1.8251094,-0.020973705,0.29505035,0.7013992667198181,171,43776,5106.343831848353,2801664
148.88,9.24,133.34,7.35,565,0.018592875,0.22524007,1.8526659,-0.027018098,0.25049654,0.7334252297878265,172,44032,5135.329578690231,2818048
151.7,9.52,135.11,6.98,568,0.012864445,0.17161052,1.8578199,-0.022959804,0.27719668,0.7355517148971558,173,44288,5164.129771549255,2834432
158.86,9.69,134.07,6.81,558,0.016752636,0.22149658,1.8644519,-0.028515747,0.22760594,0.7718566954135895,174,44544,5193.484191954136,2850816
154.72,10.4,140.6,7.46,551,0.014677525,0.18568929,1.8137778,-0.029376715,0.248218,0.7656727731227875,175,44800,5223.206841759384,2867200
151.06,10.2,140.59,7.6,518,0.016772194,0.21388753,1.8630089,-0.029239455,0.21664797,0.7721899747848511,176,45056,5254.817200887948,2883584
154.65,9.9,137.2,7.31,571,0.014926635,0.19573975,1.8606094,-0.027463771,0.23267193,0.756391778588295,177,45312,5283.479174688458,2899968
150.19,9.49,141.94,8.26,587,0.015780084,0.20874023,1.877521,-0.030084424,0.21445458,0.7785121947526932,178,45568,5311.36676941067,2916352
156.3,9.75,146.9,7.99,585,0.017711505,0.2234904,1.8984904,-0.03146987,0.21467751,0.7591452151536942,179,45824,5339.330392949283,2932736
155.44,9.92,134.53,7.35,517,0.017319845,0.22137451,1.9050447,-0.030851921,0.25238818,0.7490964531898499,180,46080,5371.017923604697,2949120
164.2,10.53,122.88,6.57,547,0.014787254,0.19447835,1.8708553,-0.02617301,0.26448113,0.7386750280857086,181,46336,5400.9348016269505,2965504
154.99,10.04,128.01,6.61,524,0.011757524,0.15627034,1.8915405,-0.023711247,0.21637094,0.7911867797374725,182,46592,5432.153451677412,2981888
156.84,10.28,131.64,7.05,552,0.0175289,0.22473145,1.8796655,-0.031362172,0.21828945,0.788037970662117,183,46848,5461.799609642476,2998272
152.22,9.5,127.92,6.83,571,0.016685685,0.2132365,1.8840524,-0.028291637,0.21866871,0.7658835053443909,184,47104,5490.4566493965685,3014656
149.51,9.75,138.12,6.9,568,0.015685877,0.20479329,1.8523172,-0.027146945,0.22559965,0.775807335972786,185,47360,5519.2869387455285,3031040
161.15,10.62,147.38,8.78,543,0.014012884,0.1887614,1.8965434,-0.024941863,0.22914152,0.7792853713035583,186,47616,5549.460857346654,3047424
157.06,9.45,133.28,7.2,549,0.01531462,0.20151775,1.8654653,-0.03128404,0.2208872,0.772557258605957,187,47872,5579.399837952107,3063808
158.01,10.33,127.29,5.91,562,0.013645682,0.17466228,1.8382267,-0.029115682,0.21610205,0.7653278112411499,188,48128,5608.525031495839,3080192
168.08,11.02,132.52,6.91,553,0.0162627,0.208903,1.8597883,-0.029736675,0.19673266,0.7588974833488464,189,48384,5638.137995865196,3096576
165.1,10.77,133.52,7.74,547,0.018093305,0.22959392,1.843999,-0.033522423,0.18108009,0.7896599024534225,190,48640,5668.057393535972,3112960
163.92,10.55,147.63,8.5,528,0.019175418,0.23201497,1.8048824,-0.033012588,0.22680593,0.7568404078483582,191,48896,5699.03495927155,3129344
161.98,10.69,139.0,7.89,526,0.01808007,0.22202556,1.8053123,-0.02729509,0.20323576,0.7642185539007187,192,49152,5730.172546271235,3145728
174.56,10.59,144.03,8.42,565,0.019902462,0.23765056,1.8034569,-0.030992122,0.19997863,0.7629232853651047,193,49408,5759.156188935041,3162112
158.18,10.33,123.91,6.64,530,0.01865165,0.22961426,1.8460174,-0.030981302,0.20026498,0.7472842633724213,194,49664,5790.03958728537,3178496
155.58,9.25,130.91,7.06,561,0.01816897,0.2206014,1.7928723,-0.03216708,0.2097671,0.7774132788181305,195,49920,5819.2227799370885,3194880
162.84,10.74,142.55,7.89,587,0.017239664,0.21579997,1.8106457,-0.029742055,0.20924427,0.7470819056034088,196,50176,5847.1282370314,3211264
162.19,10.26,134.53,8.09,531,0.0203365,0.24505615,1.8452634,-0.030567659,0.19270237,0.7780756205320358,197,50432,5877.93754292652,3227648
172.45,11.71,135.28,7.78,541,0.018723978,0.23539226,1.7980086,-0.029039716,0.20257793,0.7536156922578812,198,50688,5908.179537296295,3244032
164.84,11.66,134.94,7.66,515,0.015407055,0.19875081,1.7936877,-0.027888117,0.23657139,0.7148141264915466,199,50944,5939.951729621738,3260416
163.42,11.11,150.96,8.97,539,0.020186896,0.23484294,1.7890531,-0.032444865,0.20488532,0.734842985868454,200,51200,5970.31286855042,3276800
170.99,11.83,145.82,8.27,543,0.018249374,0.22629802,1.7589618,-0.032379474,0.20065051,0.7490675151348114,201,51456,6000.4340445660055,3293184
185.61,12.2,131.21,7.73,565,0.020539042,0.24749756,1.7728949,-0.031242536,0.22533113,0.6772610247135162,202,51712,6029.391189068556,3309568
189.4,12.66,135.69,7.01,551,0.019679977,0.23850505,1.7974395,-0.029868478,0.21791972,0.7010694146156311,203,51968,6059.126149684191,3325952
164.2,11.11,139.16,7.54,550,0.018488703,0.22546387,1.7744837,-0.030393139,0.19548316,0.7610316723585129,204,52224,6088.884098533541,3342336
182.06,12.56,134.49,7.45,558,0.017796582,0.22275798,1.772861,-0.028586304,0.22457361,0.7240203320980072,205,52480,6118.237992230803,3358720
165.32,11.35,114.62,6.48,560,0.015479405,0.19110107,1.7580122,-0.02566577,0.24737488,0.7294425666332245,206,52736,6147.450435549021,3375104
167.64,11.38,139.25,7.91,550,0.01578301,0.19510905,1.746705,-0.032701552,0.21268435,0.7509830445051193,207,52992,6177.217592917383,3391488
175.68,12.29,136.64,8.3,562,0.014676276,0.18841553,1.7118222,-0.027490547,0.26089004,0.7083047032356262,208,53248,6206.370391741395,3407872
161.93,11.21,132.14,7.98,543,0.018502237,0.22167969,1.7121922,-0.030848464,0.2335914,0.7652989625930786,209,53504,6236.531700305641,3424256
178.06,12.51,143.46,8.53,534,0.021187598,0.24643962,1.7145296,-0.033321653,0.23469675,0.7355359196662903,210,53760,6267.186614252627,3440640
173.97,12.31,134.08,7.42,522,0.021196058,0.24841309,1.7104641,-0.02857767,0.24318016,0.7269577980041504,211,54016,6298.544262766838,3457024
152.13,9.7,129.98,8.17,563,0.020360604,0.23730469,1.7095934,-0.029156895,0.22515725,0.751471146941185,212,54272,6327.629679918289,3473408
157.33,10.76,134.04,8.07,553,0.01971037,0.23087566,1.6802459,-0.030206645,0.23482269,0.7683990895748138,213,54528,6357.255425687879,3489792
173.28,12.12,132.07,7.77,564,0.017378895,0.2096761,1.7047216,-0.026938764,0.23617518,0.7680847644805908,214,54784,6386.292349662632,3506176
167.36,11.21,137.43,7.33,553,0.01971651,0.22666423,1.6536021,-0.030847738,0.23587584,0.7824580371379852,215,55040,6415.875771354884,3522560
165.95,10.96,135.94,8.09,553,0.023264969,0.26226807,1.6765018,-0.03343846,0.2208507,0.7591752707958221,216,55296,6445.483910802752,3538944
188.03,12.05,129.6,7.72,551,0.022125043,0.2524821,1.6913325,-0.03289761,0.25014108,0.7460936903953552,217,55552,6475.1940194144845,3555328
170.44,12.2,156.98,9.51,542,0.018894143,0.2261556,1.7040805,-0.031106383,0.25037864,0.7614499777555466,218,55808,6505.386848822236,3571712
172.26,12.15,140.85,9.13,566,0.014315657,0.181722,1.6960772,-0.028014874,0.24000354,0.7679576873779297,219,56064,6534.292971547693,3588096
168.29,12.3,128.44,7.8,535,0.022803256,0.2552897,1.7215267,-0.026892936,0.2298866,0.7705125063657761,220,56320,6564.90617993474,3604480
169.84,11.06,145.89,8.84,570,0.01936271,0.23187256,1.7019091,-0.031417083,0.24780925,0.7718442976474762,221,56576,6593.62498286739,3620864
153.89,9.87,136.55,7.85,552,0.015978524,0.19667561,1.7329612,-0.029435078,0.22899663,0.7860206812620163,222,56832,6623.26072480157,3637248
178.83,12.7,129.61,7.35,547,0.022343809,0.26072183,1.7119026,-0.028975308,0.22783251,0.7663406431674957,223,57088,6653.164855085313,3653632
172.68,12.02,138.18,7.86,520,0.022448419,0.24835205,1.703938,-0.032819707,0.23055683,0.7559118717908859,224,57344,6684.656995050609,3670016
168.19,11.63,138.4,8.25,572,0.02056003,0.2364502,1.7071605,-0.0314706,0.24284859,0.7499307692050934,225,57600,6713.298587303609,3686400
177.33,12.15,141.07,8.2,595,0.020876676,0.24228923,1.6861734,-0.027978845,0.22054322,0.7654917240142822,226,57856,6740.811498019844,3702784
160.41,10.62,145.18,8.48,553,0.021816975,0.24888103,1.6938566,-0.029539173,0.22757018,0.7882082909345627,227,58112,6770.425465919077,3719168
161.52,11.59,140.23,8.61,569,0.020268735,0.23274739,1.6464806,-0.033876892,0.23748954,0.7712744474411011,228,58368,6799.175780847669,3735552
156.74,10.64,147.58,8.58,565,0.019624295,0.23120117,1.646154,-0.031506594,0.25960517,0.7300658226013184,229,58624,6828.1348238140345,3751936
172.79,11.96,135.66,8.33,562,0.018220037,0.21881104,1.6515899,-0.027296713,0.2434958,0.7878165692090988,230,58880,6857.252637788653,3768320
176.24,12.34,137.24,8.25,594,0.018957814,0.21769206,1.6632714,-0.031440746,0.25510857,0.7335935235023499,231,59136,6884.805298738182,3784704
176.59,12.0,127.65,6.85,549,0.022913901,0.25785318,1.638133,-0.02803316,0.26105875,0.7522893100976944,232,59392,6914.622744370252,3801088
186.45,13.52,159.66,9.73,550,0.020366773,0.23120117,1.6092316,-0.03339945,0.2679516,0.7535867244005203,233,59648,6944.406233124435,3817472
165.39,11.96,149.92,9.06,567,0.015435413,0.18636067,1.6111803,-0.028230233,0.28660807,0.7573451101779938,234,59904,6973.260052319616,3833856
170.7,11.77,143.3,8.2,535,0.024173172,0.25764975,1.64192,-0.03170672,0.25001782,0.7406156659126282,235,60160,7003.843060165644,3850240
172.9,11.85,139.83,8.58,554,0.021556707,0.24367268,1.5827788,-0.029425316,0.22245477,0.7956890612840652,236,60416,7033.414151005447,3866624
173.27,12.02,132.46,7.67,566,0.023944678,0.26141357,1.646844,-0.030401556,0.25685665,0.7711600810289383,237,60672,7062.312316767871,3883008
176.25,12.32,150.44,8.72,529,0.02063886,0.23101807,1.6322207,-0.032688927,0.25353053,0.7461408376693726,238,60928,7093.284055475146,3899392
171.91,10.98,159.12,10.24,570,0.018690048,0.21413167,1.6322759,-0.027477622,0.26627043,0.7758025079965591,239,61184,7122.014676533639,3915776
189.46,13.46,137.11,8.77,556,0.020125536,0.22255452,1.6100782,-0.032484893,0.2687338,0.7637606114149094,240,61440,7151.475681506097,3932160
172.41,12.35,140.23,8.34,521,0.014423591,0.18111165,1.6227485,-0.024125906,0.28258723,0.763787567615509,241,61696,7182.864178858697,3948544
173.93,12.61,131.57,7.53,499,0.015844189,0.19185384,1.6050061,-0.028930942,0.27677855,0.7880605608224869,242,61952,7215.633601557463,3964928
171.02,11.53,140.33,8.61,542,0.014592637,0.18389893,1.6006676,-0.02649635,0.28233615,0.7950084656476974,243,62208,7245.82626600191,3981312
172.36,12.01,145.26,8.55,532,0.021502709,0.23852539,1.5753969,-0.028131591,0.31734982,0.7502397000789642,244,62464,7276.575726188719,3997696
167.31,12.25,136.19,8.3,562,0.014861352,0.1852417,1.6040016,-0.023120979,0.29067948,0.7784343063831329,245,62720,7305.722355872393,4014080
168.82,11.59,134.97,7.98,540,0.020864211,0.2243449,1.5838934,-0.028065689,0.3058595,0.7532193809747696,246,62976,7336.04674686119,4030464
180.58,13.11,144.36,8.98,535,0.019459931,0.22086589,1.5884486,-0.03033124,0.28498286,0.7573341429233551,247,63232,7366.66002921015,4046848
173.28,12.32,148.5,8.76,539,0.018473597,0.21695964,1.6144825,-0.029082537,0.26635426,0.7744464576244354,248,63488,7397.020529679954,4063232
