eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
142.76,1.3,133.93,1.11,1928,0.013703187,0.19012451,2.3410218,-0.028702306,0.12050559,0.7500815540552139,88,22528,1123.7089311853051,1441792
144.36,1.27,170.98,1.52,1898,0.013933989,0.18611653,2.3163552,-0.03035899,0.11968527,0.7008877694606781,89,22784,1132.3420429974794,1458176
143.42,1.27,151.44,1.25,1456,0.013077806,0.1778361,2.3102224,-0.027479738,0.124494486,0.7671004086732864,90,23040,1143.5893392637372,1474560
152.22,1.31,133.32,1.15,794,0.014138855,0.19602458,2.2928338,-0.030607402,0.13410956,0.7308246791362762,91,23296,1164.2072563134134,1490944
144.64,1.59,132.11,1.0,812,0.013460065,0.18617757,2.2804341,-0.025813064,0.14010851,0.7376073896884918,92,23552,1184.3644667118788,1507328
128.1,1.18,174.57,1.36,824,0.011367845,0.15722656,2.314519,-0.025630815,0.118991524,0.7177094221115112,93,23808,1204.2418474294245,1523712
152.86,1.54,128.98,1.04,799,0.011368503,0.15653484,2.3073368,-0.02462098,0.14440897,0.6289538741111755,94,24064,1224.7444343082607,1540096
163.35,1.59,152.35,1.28,1844,0.012715583,0.17246501,2.3026507,-0.02835913,0.11110112,0.7477144002914429,95,24320,1233.6299245767295,1556480
137.92,1.11,130.99,0.9,1913,0.014269291,0.1932373,2.2954016,-0.029216753,0.10703209,0.7533209323883057,96,24576,1242.1939221769571,1572864
145.93,1.59,129.8,0.98,1877,0.013784998,0.18865967,2.2853096,-0.03026679,0.118781894,0.7140340507030487,97,24832,1250.923032745719,1589248
169.38,1.67,123.75,0.99,1855,0.010846014,0.15083821,2.3040926,-0.026733914,0.14489175,0.6673728823661804,98,25088,1259.7532206177711,1605632
140.29,1.4,135.39,1.09,1879,0.012450972,0.17374675,2.314056,-0.025719976,0.114813484,0.7407857477664948,99,25344,1268.4714731797576,1622016
144.0,1.43,151.21,1.36,1886,0.0099854665,0.13584392,2.274556,-0.024888784,0.13965644,0.7271586954593658,100,25600,1277.1579340994358,1638400
146.52,1.38,167.56,1.29,1927,0.012881753,0.17260742,2.272795,-0.030141195,0.11760393,0.6864346265792847,101,25856,1285.65764201805,1654784
170.99,1.67,115.22,0.92,1751,0.012241099,0.16796875,2.2465441,-0.025841402,0.13279113,0.7234554886817932,102,26112,1295.012774284929,1671168
150.8,1.37,144.97,1.07,847,0.014514544,0.1953532,2.21795,-0.030696383,0.12720701,0.7223407626152039,103,26368,1314.3531311638653,1687552
160.76,1.55,121.37,0.83,761,0.014885976,0.20009358,2.252391,-0.028376363,0.11087736,0.7393028438091278,104,26624,1335.8764722794294,1703936
163.44,1.49,148.01,1.41,794,0.014607665,0.20473225,2.271908,-0.030507198,0.11196554,0.7391633987426758,105,26880,1356.5118130221963,1720320
154.24,1.53,124.79,0.98,799,0.014132417,0.18568929,2.2340841,-0.028498309,0.12887412,0.7412776350975037,106,27136,1377.0089152641594,1736704
139.47,1.3,122.73,0.83,1524,0.013989438,0.18784587,2.2413921,-0.030333221,0.111550175,0.7568604797124863,107,27392,1387.7597666718066,1753088
156.84,1.53,131.1,0.93,1781,0.014429909,0.19708252,2.2427223,-0.029395178,0.113859154,0.707804948091507,108,27648,1396.9577204659581,1769472
150.68,1.46,146.4,1.29,1800,0.01411208,0.19325764,2.2301297,-0.027382473,0.11771244,0.6862695217132568,109,27904,1406.057390972972,1785856
145.88,1.23,128.69,1.15,1793,0.014830549,0.19502766,2.2114036,-0.02962266,0.11349443,0.7358860373497009,110,28160,1415.1943925060332,1802240
155.59,1.59,131.99,1.05,1800,0.015862925,0.21030681,2.2097588,-0.030568717,0.11634519,0.7350966036319733,111,28416,1424.2942557409406,1818624
157.38,1.5,137.33,1.34,1802,0.015136299,0.20088704,2.2264788,-0.028531546,0.12203639,0.6824024617671967,112,28672,1433.3853120096028,1835008
155.8,1.63,135.97,1.09,1816,0.014003991,0.19154866,2.1987994,-0.030450927,0.13883145,0.687642365694046,113,28928,1442.4033263735473,1851392
146.34,1.5,107.74,0.92,1198,0.014422376,0.19783528,2.1562407,-0.027247325,0.13071859,0.7419906854629517,114,29184,1456.0767556093633,1867776
164.17,1.61,158.34,1.23,805,0.013808932,0.19010417,2.1658304,-0.029056584,0.12114632,0.7501842379570007,115,29440,1476.4121072515845,1884160
147.6,1.51,110.06,1.03,794,0.015983224,0.20292155,2.1754153,-0.029309439,0.114514224,0.7426686882972717,116,29696,1497.028253685683,1900544
150.36,1.4,137.78,0.99,798,0.013545367,0.1809082,2.1700728,-0.029237105,0.13456012,0.764150857925415,117,29952,1517.5611633099616,1916928
179.38,2.01,111.82,0.78,928,0.016770372,0.2136027,2.1483586,-0.03167895,0.11959255,0.7424659729003906,118,30208,1535.2118239179254,1933312
