eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
115.62,5.35,94.41,3.06,1838,0.010049178,0.140625,2.134135,-0.017696533,0.1669539,0.7095662355422974,117,29952,1069.513125255704,1916928
116.09,5.16,99.29,3.43,1781,0.010315773,0.14805095,2.1662397,-0.01980643,0.13968496,0.7308326065540314,118,30208,1078.7120498120785,1933312
115.47,5.39,100.61,3.64,1847,0.009582997,0.1359253,2.1649578,-0.017405182,0.16008781,0.6845450401306152,119,30464,1087.5811283625662,1949696
116.94,5.54,104.61,3.86,1816,0.009612254,0.13698323,2.1524956,-0.020640962,0.14453538,0.6788330078125,120,30720,1096.601696524769,1966080
105.44,5.0,101.44,3.69,1776,0.009183599,0.12473551,2.1516492,-0.017511448,0.14147937,0.7154542207717896,121,30976,1105.824947129935,1982464
117.59,5.54,110.63,4.34,1813,0.008588198,0.1161499,2.118214,-0.01771489,0.15397055,0.6801565289497375,122,31232,1114.8614582493901,1998848
117.54,5.72,100.28,3.67,1844,0.011090315,0.15824382,2.1503437,-0.020114508,0.15963249,0.6809090077877045,123,31488,1123.7452521137893,2015232
117.08,5.6,104.86,4.29,1796,0.010367532,0.14359538,2.1159527,-0.018318774,0.1564175,0.7003058195114136,124,31744,1132.8660005405545,2031616
109.56,5.33,106.14,3.83,1819,0.011964892,0.17323811,2.1360686,-0.020265436,0.15424608,0.7184403240680695,125,32000,1142.0073070786893,2048000
120.22,5.36,100.34,3.72,1827,0.010902523,0.15340169,2.1374395,-0.01910968,0.15841831,0.6968457400798798,126,32256,1150.9738553352654,2064384
116.85,5.38,102.65,4.03,1781,0.011585526,0.16276042,2.121743,-0.020290926,0.16525929,0.6948284804821014,127,32512,1160.171579632908,2080768
112.82,5.63,105.74,4.01,1824,0.011822489,0.16522217,2.1252265,-0.019328302,0.16982538,0.6865428686141968,128,32768,1169.1517838723958,2097152
106.91,5.63,101.28,3.64,1802,0.0123478,0.17897542,2.1038637,-0.022183657,0.1639406,0.6624068021774292,129,33024,1178.2424630708992,2113536
