eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
118.69,5.07,108.76,4.21,432,0.006662519,0.08003744,2.304435,-0.010838469,0.14905475,0.6282831132411957,36,9216,1446.9920954182744,589824
113.26,5.39,109.92,4.54,458,0.006512072,0.08089193,2.3056848,-0.009460426,0.15891086,0.5975199639797211,37,9472,1482.7088786661625,606208
122.23,5.91,103.18,3.8,410,0.0054424666,0.05727132,2.3180704,-0.008619327,0.17797233,0.6024124622344971,38,9728,1522.6176488250494,622592
124.66,5.92,105.01,4.26,422,0.0068727382,0.08467611,2.2949917,-0.010857732,0.14776932,0.6049057841300964,39,9984,1561.4000119417906,638976
112.8,5.55,100.86,3.77,420,0.008207724,0.1110026,2.2928903,-0.011251324,0.14952756,0.6314068734645844,40,10240,1600.373985618353,655360
118.47,5.56,106.75,4.03,405,0.0066727046,0.082865395,2.284022,-0.008767981,0.161344,0.6460812389850616,41,10496,1640.7323755584657,671744
120.59,6.26,103.97,4.16,399,0.0074645453,0.09611002,2.2841752,-0.01120571,0.16306561,0.6350612044334412,42,10752,1681.7112975493073,688128
115.74,5.78,113.2,4.86,418,0.0084820045,0.10986328,2.253554,-0.010030786,0.16837287,0.6583564579486847,43,11008,1720.847145460546,704512
124.17,6.16,103.97,3.82,407,0.008323571,0.107910156,2.2661922,-0.008991313,0.16532797,0.6275197565555573,44,11264,1761.0523307584226,720896
115.12,5.73,103.7,4.43,386,0.007996637,0.10593668,2.2700007,-0.012998556,0.16543697,0.5956347584724426,45,11520,1803.4466293118894,737280
120.29,5.85,104.47,4.49,430,0.007658321,0.10229492,2.2836218,-0.0147574805,0.15313002,0.6394236385822296,46,11776,1841.5265272520483,753664
123.55,6.22,111.44,4.56,416,0.008468465,0.11549886,2.2742555,-0.013899099,0.15505293,0.6450827121734619,47,12032,1880.8916424512863,770048
116.42,5.67,107.64,4.65,439,0.006693307,0.084472656,2.275325,-0.010233721,0.17229633,0.6411957740783691,48,12288,1918.145070053637,786432
121.26,6.53,107.4,4.56,407,0.0059707607,0.07120768,2.248576,-0.010193252,0.17660964,0.6552572846412659,49,12544,1958.3661684058607,802816
122.77,6.6,113.4,5.3,415,0.0071032583,0.0914917,2.2868474,-0.013188704,0.17325674,0.592870682477951,50,12800,1997.8110421709716,819200
115.58,6.02,103.31,4.3,387,0.007675938,0.10170492,2.2709377,-0.01203173,0.16977902,0.6330291628837585,51,13056,2040.0513155274093,835584
119.64,6.54,101.96,4.52,428,0.009121518,0.12473551,2.235769,-0.010419767,0.17815469,0.6242192983627319,52,13312,2078.2606904022396,851968
117.28,5.89,113.91,4.74,377,0.0075744954,0.09828695,2.2323601,-0.011951136,0.17821194,0.6177904307842255,53,13568,2121.608424846083,868352
119.38,6.17,108.47,4.49,412,0.007995755,0.104146324,2.2285895,-0.013065122,0.17527394,0.6218839287757874,54,13824,2161.3678025864065,884736
121.08,6.01,107.2,4.41,461,0.0088722175,0.119893394,2.2372525,-0.013461906,0.16571829,0.6270142793655396,55,14080,2196.89894547686,901120
114.7,6.02,102.97,4.39,408,0.008718204,0.118489586,2.222229,-0.01469664,0.16444221,0.6339939832687378,56,14336,2237.0064650140703,917504
124.77,7.08,104.01,4.55,399,0.00898012,0.12131754,2.2142625,-0.015726672,0.16533086,0.6227178573608398,57,14592,2278.0164951197803,933888
134.7,7.08,112.91,4.81,377,0.008467966,0.11549886,2.22316,-0.013518512,0.17084236,0.6278708279132843,58,14848,2321.383369099349,950272
127.12,7.21,115.05,5.52,446,0.008873238,0.114990234,2.1976306,-0.016184878,0.18376075,0.6099223494529724,59,15104,2358.049073137343,966656
121.56,6.81,114.54,5.48,414,0.009608862,0.1223348,2.2144477,-0.012043663,0.18327244,0.6030062437057495,60,15360,2397.5795049741864,983040
122.04,6.46,113.69,5.34,396,0.009426371,0.1280721,2.1943393,-0.015196362,0.16657268,0.6059152483940125,61,15616,2438.8602736517787,999424
124.5,6.51,111.43,5.28,396,0.008456179,0.10974121,2.204306,-0.012518502,0.17824955,0.6617359220981598,62,15872,2480.2196566537023,1015808
118.26,6.93,114.15,5.56,390,0.008375949,0.113586426,2.2056239,-0.01449047,0.18673027,0.6292161345481873,63,16128,2522.3122031912208,1032192
120.94,7.09,117.3,5.3,377,0.009017423,0.121785484,2.200638,-0.013844159,0.1728987,0.6546522080898285,64,16384,2565.6963334195316,1048576
124.46,6.52,115.03,5.65,409,0.009195577,0.128479,2.1998103,-0.015572495,0.18107156,0.5826513767242432,65,16640,2605.6790189519525,1064960
139.0,7.64,126.41,5.69,401,0.010666867,0.14874268,2.1840909,-0.016918184,0.19240977,0.6127195358276367,66,16896,2646.4679277427495,1081344
127.74,6.92,114.03,5.14,438,0.010467497,0.14516194,2.1553721,-0.015143528,0.17510282,0.6604823768138885,67,17152,2683.8135275915265,1097728
127.38,7.4,116.79,5.38,427,0.009934276,0.13761394,2.189935,-0.017223692,0.18426396,0.672595888376236,68,17408,2722.110703587532,1114112
133.65,7.11,109.83,4.61,445,0.009596064,0.13234456,2.1798925,-0.017425211,0.18853672,0.639603316783905,69,17664,2758.8699849918485,1130496
141.6,7.71,121.34,5.65,422,0.009592053,0.13541667,2.1869795,-0.018773204,0.20322914,0.5877155661582947,70,17920,2797.647291418165,1146880
137.35,7.53,115.21,4.83,464,0.01140039,0.15370686,2.1562967,-0.01870984,0.17316848,0.6352389454841614,71,18176,2832.901891067624,1163264
134.62,7.97,128.27,6.21,400,0.009584899,0.13151042,2.1814806,-0.015705897,0.17947197,0.6523446440696716,72,18432,2873.8215433098376,1179648
136.08,8.22,113.46,4.79,425,0.009774178,0.13779704,2.1754327,-0.017260358,0.1810826,0.6425447165966034,73,18688,2912.288908634335,1196032
126.52,6.93,119.24,5.32,402,0.0111119775,0.1543986,2.1931121,-0.015599374,0.18327142,0.6248063743114471,74,18944,2953.018889274448,1212416
127.54,7.24,116.61,5.61,376,0.010424961,0.14343262,2.1982753,-0.017094687,0.19610922,0.6336216926574707,75,19200,2996.5029743649065,1228800
136.59,8.23,123.78,5.63,426,0.0090876585,0.12475586,2.2162173,-0.017241968,0.18878846,0.6116315722465515,76,19456,3034.9012540616095,1245184
